lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.117425
# Diagonal elements of inverse mass matrix:
# 0.0253995, 0.0269138, 0.127763, 0.121152, 0.0938554, 0.0887061, 0.0718465, 0.14196, 0.107057, 0.0983077, 0.0959891, 0.0756649, 0.0891475, 0.085982, 0.0702054, 0.11615, 0.110759, 0.120816, 0.11011, 0.0782708, 0.0767227, 0.158092, 0.00527557
95.4461,0.999355,0.117425,5,31,0,-84.5319,-1.09897,0.460426,1.57402,1.72008,-0.115183,-0.221916,-0.915028,2.14738,-1.70455,-1.41171,-0.0751504,-0.706181,0.541429,-1.30973,0.290299,0.832467,-0.0498683,-2.0463,-1.60922,0.597264,0.0827801,-2.49018,0.216002,-0.374244,-0.306997,-1.152,-1.20114,-1.52027,-0.110258,-1.88378,-1.74896,-1.13357,-1.42411,-0.849678,-1.702,-0.965305,-0.715677,-1.12193,-2.04114,-1.83989,-0.82397,-1.06085,-2.24551,-0.585339,-0.234176,-0.203355,-0.402249,-0.185026,-0.275582,-0.513132,-0.42571,-0.382661,-1.05287,-1.07007,-0.994174,-1.08918,-1.72607,-1.19358,-1.22236,-1.35615,-1.91276,-1.36761,-1.55523,-1.39985,-1.9222,-1.68742,-1.92814,-0.084609,-0.259742,-0.248852,-0.287837,0.190307,-0.232144,-0.0371113,-0.0802549,-0.141477,-2.14865,-2.0285,-2.0547,-1.98787,-2.03151,-1.64668,-2.1315,-1.98673,-2.06783,-1.83911,-1.55764,-2.0268,-1.79021,-1.71709,-1.41453,-1.29368,-0.870219,-1.35158,-1.80674,-1.30076,-1.40543,-1.14976,-1.30458,-1.10847,-1.9713,-1.69283,-0.64783,-1.3062,-0.73287,-1.03651,-0.704765,-1.83871,-1.53928,-1.69775,-1.43057,-1.67562,-1.79667,-1.52491,-0.645041,-0.654335,-1.05334,-1.22206,-0.931358,-0.644595,-0.841902,-0.400103,-0.478752,-0.988823,-1.48777,-2.08794,-2.1447,-2.42526,-1.84276,-2.1898,-1.65866,-1.73117,-1.9101,-1.5887,-2.08019,-0.57205,-0.511475,-1.00565,-0.486102,-0.770942,-0.625495,-0.246923,-0.644165,-0.861841,-0.959547,-0.586991,-0.89574,-0.803107,-0.962889,-1.20033,-2.08416,-1.85494,-2.25697,-2.16,-2.58287,-2.57496,-1.96405
93.4524,0.960382,0.117425,5,31,0,-83.6257,-1.1956,0.571014,0.744604,1.70679,-0.37738,0.0285045,-0.469557,2.18026,-1.01624,-1.03926,-0.431488,-0.480035,0.572674,-0.746559,0.00859557,1.52686,-1.49829,-1.45245,-0.86878,0.775424,0.105308,-1.85074,0.238339,-0.770425,-0.221002,-1.41109,-1.17933,-1.46373,0.0493555,-1.77589,-1.78904,-1.44199,-1.46971,-0.868599,-1.6219,-1.1907,-0.323744,-2.05115,-2.02497,-1.69169,-0.752826,-1.13547,-2.2524,-0.606521,-0.93548,-0.546437,-0.671777,-0.291358,-0.539796,-0.132992,-0.266411,-0.529968,-1.94994,-1.58071,-1.47483,-1.30877,-1.03074,-1.59183,-1.09914,-1.56128,-1.69733,-1.85636,-1.54407,-1.38053,-1.17856,-1.27862,-1.54449,-0.176639,0.258966,0.295449,0.306116,0.0174788,-0.188457,0.0604763,0.0339265,-0.189428,-2.0276,-1.64325,-2.19914,-2.02382,-1.72478,-1.52423,-1.60855,-1.75768,-1.90174,-1.66064,-1.82692,-2.3602,-1.57965,-1.91481,-1.82283,-1.78644,-1.27784,-1.4862,-1.36107,-1.48853,-1.46577,-1.46274,-1.34423,-1.74187,-1.50931,-1.2493,-0.777137,-0.602556,-1.29933,-0.643099,-0.858306,-1.50352,-1.70239,-1.41142,-1.77047,-1.6066,-1.97627,-1.83552,-1.48114,-1.50535,-0.691756,-1.37588,-0.901976,-1.43734,-0.2016,0.0959046,0.15011,-1.94823,-1.83215,-2.26071,-2.19369,-2.3594,-2.02495,-2.20721,-1.89657,-2.15927,-1.96289,-1.57104,-1.75166,-1.22753,-0.963814,-0.802593,-0.559079,-0.863531,-0.986312,-0.457351,-0.859821,-0.81218,-0.603655,-0.846918,-1.34123,-0.932006,-0.957384,-0.92155,-2.20943,-2.37732,-2.13634,-2.16466,-2.45139,-2.3071,-2.06384
94.5,0.999248,0.117425,5,47,0,-83.2329,-1.26257,0.516465,1.36958,1.82793,0.502748,-0.00136048,-0.162557,2.5634,-1.25534,-0.874729,-0.509857,-0.066561,0.944346,-0.467826,0.350955,0.821498,-0.701428,-1.22029,-0.761063,1.12371,0.297883,-1.84053,0.239782,-0.55523,-0.318507,-1.00292,-1.26327,-1.34652,0.0613372,-1.91091,-1.71434,-1.52589,-1.29695,-0.774848,-1.50418,-1.08131,-0.838294,-1.62483,-1.8928,-1.65563,-0.682213,-1.10872,-2.21314,-0.592191,-0.56337,-0.297116,-0.249126,-0.442863,-0.260647,-0.399851,0.215187,-0.0067741,-0.736164,-1.22074,-1.18659,-1.59898,-1.11091,-1.07778,-1.27444,-1.05841,-1.01241,-1.39894,-1.47731,-1.44138,-1.31106,-1.47829,-1.42007,-0.0403481,0.219387,-0.211598,0.154333,-0.0263816,0.0136217,0.568311,0.32258,0.011976,-1.4198,-2.04647,-1.71484,-1.95583,-1.69751,-1.90393,-2.09414,-1.93539,-1.90466,-2.00477,-1.52936,-1.84092,-1.85246,-1.85264,-2.23482,-1.86804,-1.66865,-1.60564,-1.32968,-1.39763,-1.07422,-1.60524,-1.59291,-1.4166,-1.35434,-1.23682,-0.470246,-0.675887,-0.558219,-0.588036,-0.646578,-1.44209,-1.45205,-1.46406,-1.59698,-1.30543,-1.37632,-1.18897,-1.03407,-0.632504,-1.14666,-1.06847,-0.791181,-1.24522,-1.10176,-0.4884,-1.199,-1.99392,-1.56838,-1.43674,-2.04526,-2.08829,-1.93094,-1.95343,-1.70717,-1.71671,-1.63384,-1.78508,-1.61145,-0.783889,-0.711897,-0.917706,-0.96239,-0.91691,-0.708801,-0.839671,-0.499273,-0.528896,-0.499621,-0.57793,-1.16919,-1.22698,-0.987148,-1.26406,-2.31491,-2.32383,-2.46183,-1.89572,-2.51568,-2.01319,-2.12413
93.9935,0.88045,0.117425,4,15,0,-80.9364,-1.31267,0.466511,1.3955,2.01695,0.435656,0.206509,-0.413073,2.51477,-1.00051,-1.36215,-0.120293,-0.397549,1.18962,-0.461276,0.821171,1.51476,-0.868013,-1.45686,-0.825509,1.143,0.280424,-1.95728,0.241161,-0.661651,-0.371735,-1.10943,-1.21633,-1.50537,-0.139497,-1.77941,-1.94812,-1.36878,-1.49813,-0.757695,-1.52786,-0.92958,-0.606013,-1.7176,-1.99231,-1.69778,-0.779442,-1.18185,-2.22576,-0.623748,-0.507171,-0.545409,-0.297365,-0.474749,-0.882433,-0.429356,-0.719672,-0.629186,-1.03392,-0.97093,-0.819118,-1.61651,-1.19255,-1.38353,-1.18944,-1.44859,-1.41662,-1.60463,-1.6628,-1.43873,-1.48244,-1.31339,-1.03154,-0.00210585,-0.480429,0.181501,-0.688782,0.120952,-0.577037,-0.0607027,-0.216717,0.0476773,-1.77478,-1.73631,-1.70916,-1.62301,-1.78753,-1.69271,-1.72076,-1.45653,-1.62126,-1.81422,-1.94468,-1.82531,-2.08773,-1.88359,-2.05165,-1.63142,-1.18469,-1.6507,-1.08705,-1.46934,-1.25394,-1.52794,-1.52492,-1.85019,-1.58985,-1.29672,-0.228271,-0.542691,-0.725305,-0.788572,-1.06128,-1.6181,-1.23417,-1.45325,-1.64313,-1.65311,-1.43592,-1.86187,-0.85365,-1.16911,-1.1218,-1.10397,-0.583643,-1.48081,-0.683033,-0.504344,-0.684108,-1.65547,-1.60984,-1.98588,-1.83255,-1.94753,-1.88198,-1.95399,-1.83073,-2.40307,-1.6276,-1.27556,-1.61424,-1.01499,-0.669217,-1.04124,-0.914905,-0.801903,-0.824115,-0.668112,-0.986626,-0.630335,-1.10166,-0.341874,-1.41073,-0.698675,-1.23458,-0.675927,-2.46652,-2.36649,-2.1686,-2.37682,-2.58594,-2.12409,-1.84902
103.722,0.967933,0.117425,4,31,0,-86.2492,-1.24807,0.549896,1.79608,1.56175,-0.0102036,0.462955,-0.268964,2.11683,-1.15159,-0.931953,0.200893,-0.100105,0.831383,-0.628193,0.286356,1.26919,-0.875032,-1.33457,-0.895065,0.887841,0.0437947,-1.72878,0.21848,-0.260413,-0.389269,-1.25368,-0.99349,-1.39597,-0.0840302,-1.88132,-1.76054,-1.1376,-1.30311,-0.790893,-1.59351,-1.0906,-0.550144,-1.72924,-1.98194,-1.74026,-0.759847,-1.22398,-2.19872,-0.180733,0.0151482,-0.558317,-0.156964,-0.525264,-0.421362,-0.17332,-0.211801,-0.337739,-1.39304,-1.78257,-1.51407,-0.965466,-0.881315,-0.778202,-0.854704,-1.25505,-0.776793,-1.54465,-1.51667,-1.54191,-1.19607,-1.679,-1.55417,-0.148847,-0.0731971,-0.00469205,-0.0671025,0.200554,-0.0882496,-0.0358147,0.126541,-0.103398,-2.00132,-1.85211,-1.99875,-1.70915,-1.5946,-1.93588,-1.25026,-2.05418,-2.49465,-1.98631,-1.6223,-1.37468,-1.71582,-1.27108,-1.60463,-1.26368,-1.29737,-0.910429,-1.08354,-1.09214,-1.20784,-1.42107,-1.58158,-1.07872,-1.21485,-1.61589,-0.985421,-0.807119,-0.739898,-0.086418,-0.681485,-1.86325,-1.22119,-1.68219,-1.47656,-1.5954,-1.11738,-1.56103,-0.818325,-1.11348,-0.791237,-1.24989,-0.716817,-0.940626,-0.479711,-0.544221,-0.588336,-1.59281,-1.75845,-2.09705,-2.10278,-1.98427,-2.3105,-2.15453,-1.67976,-1.66701,-1.94143,-1.96307,-1.49604,-0.396447,-0.919329,-1.08301,-0.701292,-0.908001,-0.827243,-0.754329,-1.226,-0.963194,-0.365035,-0.668428,-1.27617,-1.29517,-1.2064,-1.11503,-2.33477,-2.23774,-2.34286,-2.28913,-2.4176,-2.1518,-2.05463
100.541,0.967016,0.117425,5,31,0,-87.3984,-1.23652,0.529903,1.44454,1.85283,-0.0290987,0.185407,-0.310058,1.8869,-1.10993,-0.882321,0.318814,-0.368659,0.948204,-0.810958,0.169735,1.40494,-0.420549,-1.05691,-1.2197,0.885323,-0.0931714,-2.17647,0.245372,-0.471059,-0.254701,-1.25194,-1.13828,-1.40082,-0.236651,-1.82468,-1.70407,-1.06758,-1.43188,-0.734067,-1.66625,-1.14658,-0.492042,-1.45937,-1.79658,-1.88285,-0.767388,-1.2859,-2.38984,-0.279902,-0.275193,-0.545859,-0.265957,-0.189577,-0.232728,-0.657319,-0.421529,0.0628876,-1.34977,-1.29758,-1.01339,-1.11046,-1.3843,-1.77328,-1.39061,-1.16077,-1.17408,-1.30191,-1.38872,-1.37714,-1.52108,-1.57382,-1.49124,-0.364334,-0.538716,-0.0446618,-0.0400969,-0.195729,-0.449711,-0.143982,-0.656079,-0.159261,-1.74786,-1.69981,-1.69957,-1.82541,-1.98054,-1.75819,-1.71877,-1.84205,-1.3546,-1.88625,-1.70227,-1.6262,-1.64269,-1.11591,-1.46732,-0.979997,-1.06788,-1.1173,-1.28943,-1.59323,-1.36325,-0.966262,-1.42237,-1.4674,-1.23463,-1.83914,-1.03978,-0.615057,-0.400581,-0.6373,-0.48504,-1.51406,-1.47499,-1.53551,-1.54374,-1.62496,-1.55136,-1.38994,-1.39921,-1.10175,-0.801138,-1.0491,-1.51283,-1.33459,-0.703577,-0.666713,-0.924603,-1.25156,-1.78656,-2.08318,-2.19608,-1.85717,-1.71565,-1.86376,-1.95226,-2.04215,-2.0645,-1.87782,-1.45927,-0.611381,-0.760282,-0.864085,-1.06672,-1.14294,-0.603124,-0.936041,-0.695889,-0.493452,-0.712103,-1.07614,-1.06445,-1.3344,-1.17882,-0.990001,-2.35517,-2.0813,-2.35484,-2.39446,-2.44295,-2.6174,-2.57289
94.0464,0.950089,0.117425,5,63,0,-84.5293,-1.40833,0.50572,2.03878,2.05434,0.580392,0.398152,-0.0650804,2.47136,-0.858584,-0.51983,0.624461,-0.138011,1.33343,-0.55056,0.46578,1.53585,-0.578455,-0.738474,-1.0501,1.31715,0.355769,-2.13062,0.24758,-0.377279,-0.36941,-1.11481,-1.20698,-1.44124,-0.158513,-1.84253,-1.67122,-1.09253,-1.47813,-0.733986,-1.68676,-1.17278,-0.631619,-1.70087,-1.78179,-1.93939,-0.742222,-1.22841,-2.48583,-0.585621,-0.270064,-0.474782,-0.459458,-0.310788,-0.297195,-0.596037,0.0316441,-0.162319,-0.796702,-1.51727,-1.22835,-1.49878,-1.10794,-1.18663,-1.35206,-1.30137,-1.26332,-1.25462,-1.25379,-1.86267,-1.18598,-1.52854,-1.19482,-0.216489,-0.180002,-0.0192356,-0.323203,-0.0163774,-0.15792,-0.30516,-0.173078,0.0606108,-1.8757,-1.68495,-1.80836,-1.97303,-1.81808,-2.02819,-1.78217,-1.94027,-1.99035,-1.65888,-2.38365,-2.02427,-1.96133,-1.69948,-0.97223,-1.38001,-1.51718,-0.99813,-1.43795,-1.27097,-1.72316,-1.5763,-1.98848,-0.879928,-1.4801,-1.47474,-1.10666,-0.680533,-0.541112,-0.690929,-1.0283,-1.89323,-1.82992,-1.74309,-1.41164,-1.85186,-2.05411,-1.9403,-1.29245,-1.20212,-1.39768,-1.18689,-1.03605,-1.38611,-0.909914,-0.694714,-0.735572,-1.63399,-1.79947,-2.08666,-2.10878,-2.03387,-1.61855,-1.75236,-2.01546,-2.00308,-1.56832,-2.16804,-2.3516,-0.609349,-0.997656,-0.315985,-0.638348,-0.64444,-0.801541,-0.527451,-0.658139,-0.412677,-0.456606,-1.26598,-1.10994,-1.24409,-0.927309,-1.35079,-2.09178,-2.37277,-2.49155,-2.89067,-2.93476,-2.41273,-2.4776
102.769,0.790956,0.117425,4,15,0,-83.6485,-1.34982,0.603052,1.22379,1.99487,0.0760156,0.248594,0.0502828,2.08358,-0.643848,-0.802217,0.149365,-0.158523,0.733172,-0.304379,0.729171,1.44831,-0.558044,-1.37672,-0.72405,1.08095,0.238872,-1.57524,0.219438,-0.61181,-0.146808,-1.30398,-1.1999,-1.3195,-0.0933128,-1.73809,-1.8336,-1.25974,-1.44542,-0.907679,-1.53338,-0.910091,-0.476411,-1.68635,-2.18005,-1.78646,-0.697953,-1.20577,-2.29977,-0.686389,-0.942861,-0.0610834,-0.377037,-0.0894625,0.0440927,-0.224105,-0.0672638,-0.159796,-0.88457,-1.04695,-1.49738,-1.05871,-0.986547,-1.20178,-1.07879,-1.3402,-1.40115,-0.969027,-1.63617,-1.35391,-1.15571,-1.4613,-0.929127,0.0176293,-0.0907591,0.325709,-0.0560261,-0.019048,0.242224,-0.322864,-0.581721,-0.1979,-1.99581,-1.5432,-1.74803,-1.72803,-1.72952,-1.89804,-1.70861,-1.88102,-1.75764,-1.50611,-1.61977,-1.68823,-1.82167,-1.87068,-1.84035,-1.16118,-1.11095,-1.21274,-1.29655,-1.38915,-1.49711,-1.67504,-1.70213,-1.34987,-1.22326,-1.63344,-0.84979,-0.847199,-0.604574,-1.0641,-1.13441,-1.49159,-1.34598,-1.65323,-1.64506,-1.34136,-1.58679,-1.80888,-1.00292,-1.12723,-0.443918,-0.628467,-0.935371,-0.941205,-0.458554,-0.243914,-0.420718,-2.17614,-1.98133,-2.35281,-2.2303,-2.26576,-1.81777,-2.36506,-1.46,-1.66357,-1.63221,-1.64958,-1.49165,-0.896636,-0.24045,-0.437128,-0.988309,-0.699042,-0.874857,-0.737182,-0.830885,-0.792799,-0.885306,-0.528179,-1.63113,-0.772075,-1.09036,-1.34861,-2.29708,-1.9765,-1.96208,-2.17086,-1.88322,-2.10944,-1.86545
108.608,0.995972,0.117425,4,15,0,-100.331,-1.34416,0.605392,1.41844,1.80147,0.289959,0.239705,-0.0201724,2.18115,-0.973512,-0.626247,-0.0391824,-0.216559,0.890903,-0.414772,0.272988,1.2944,-0.311,-0.997118,-0.750112,1.05206,0.433708,-1.84848,0.216578,-0.485444,-0.253562,-1.16862,-1.19904,-1.35637,-0.0237037,-1.93351,-1.72328,-1.36788,-1.47526,-0.80481,-1.59526,-1.17889,-0.560537,-1.53243,-1.9478,-1.79827,-0.707248,-1.08159,-2.46321,-0.787402,-0.472172,-0.202355,0.0851861,-0.151805,-0.526236,-0.343566,-0.401913,-0.493479,-0.995164,-0.704244,-1.22903,-1.13857,-1.21808,-1.17505,-0.784021,-1.15854,-1.36021,-1.60701,-1.35083,-1.61333,-1.46001,-1.16368,-1.52251,0.0828188,0.113488,0.0317135,0.0364704,-0.0234408,0.165464,-0.057016,0.345172,0.171758,-2.01425,-1.75076,-1.94102,-1.7325,-1.95168,-2.36077,-1.52166,-1.94192,-1.82574,-1.69664,-1.46794,-1.76401,-1.59873,-1.73182,-1.48186,-1.35552,-1.29816,-1.14141,-1.30426,-1.16099,-1.33511,-1.36242,-1.75867,-1.1352,-1.48307,-1.15584,-1.04558,-0.589303,-1.00377,-0.751597,-0.915219,-1.50681,-1.38952,-1.4029,-1.42418,-1.39441,-1.15157,-1.82167,-1.18959,-0.676272,-1.32201,-1.32247,-1.27873,-1.41615,-0.37933,-0.411289,-0.193541,-1.79086,-1.85572,-1.70366,-1.42599,-2.11602,-1.73298,-2.217,-1.79344,-2.00728,-2.06705,-1.62387,-2.08284,-0.455774,-0.691914,-0.976533,-1.02434,-0.443414,-0.736019,-0.903056,-0.789245,-1.01806,-1.05744,-0.713581,-1.22493,-1.10957,-1.51164,-1.43372,-2.08489,-2.10837,-2.56636,-2.35365,-2.54264,-2.47557,-2.38501
106.988,0.952548,0.117425,5,55,0,-98.5833,-1.24241,0.511002,1.20866,1.93002,0.29571,0.281999,-0.129457,2.26748,-1.08084,-1.12761,-0.0484882,-0.504191,0.801333,-0.701651,0.16264,1.46696,-0.35639,-1.40913,-1.18306,0.975425,0.165793,-2.09779,0.208788,-0.62478,-0.256159,-1.0913,-1.0983,-1.30856,-0.08372,-1.79472,-1.81861,-1.26718,-1.50005,-0.832922,-1.60095,-1.1593,-0.492783,-1.42452,-1.96247,-1.84695,-0.743961,-1.15768,-2.31438,-0.859589,-0.419333,0.0526835,-0.266475,-0.565352,-0.159538,-0.17065,-0.197498,-0.259286,-1.34187,-1.05423,-1.35642,-1.22347,-1.11867,-0.954247,-0.86207,-1.70673,-1.10281,-1.29339,-1.42485,-1.3057,-1.28409,-1.11922,-1.28515,-0.0928882,-0.251727,-0.116,-0.00390986,0.235698,-0.214687,-0.296199,0.261468,0.321091,-1.78355,-1.49043,-1.6189,-1.75305,-2.19737,-1.68347,-1.8477,-1.78825,-2.09155,-1.5197,-1.92151,-1.81683,-1.95636,-1.84863,-2.06369,-1.12086,-1.14787,-1.15709,-1.58945,-1.65643,-1.47036,-1.34814,-1.09674,-1.4532,-1.46481,-1.55805,-0.238766,-0.870174,-0.470433,-0.639723,-0.836341,-1.747,-1.50867,-1.19723,-1.60285,-1.53519,-1.4583,-1.82359,-1.42077,-0.906361,-0.757846,-1.17684,-1.2535,-1.21011,-0.358612,0.180047,-0.620401,-1.43443,-1.56056,-2.24982,-2.01481,-1.84739,-1.97705,-1.74307,-1.68788,-1.75123,-1.81625,-1.97308,-1.95978,-0.269,-0.795048,-0.955333,-0.643596,-0.356911,-1.1153,-0.846755,-0.592456,-0.689467,-0.951395,-0.735532,-1.34784,-1.10751,-1.49343,-0.923787,-1.98172,-2.23858,-2.7895,-2.22766,-2.5518,-2.37698,-2.62083
101.085,0.786742,0.117425,5,31,0,-92.2667,-1.22181,0.511844,1.45533,1.85335,0.226953,0.122303,-0.266064,2.31613,-1.23819,-0.68918,0.314565,-0.0126818,0.77,-0.509017,0.129848,1.20715,-0.147598,-1.42523,-1.02278,1.01555,0.109359,-2.28452,0.211579,-0.476906,-0.273183,-1.10564,-1.15921,-1.35799,-0.0363137,-1.85557,-1.57456,-1.0608,-1.2283,-0.827689,-1.48235,-1.15535,-0.603934,-1.29736,-1.95131,-1.74531,-0.702003,-1.16583,-2.39113,-0.471861,-0.323454,-0.328986,-0.29302,-0.651387,-0.591973,-0.403838,-0.465799,-0.237703,-1.1734,-1.06494,-0.849459,-1.13178,-0.883014,-1.03729,-0.962511,-1.5583,-0.852453,-1.39499,-1.30998,-1.34038,-1.46692,-1.51807,-1.51089,0.222502,0.169148,0.000175779,-0.275382,0.0124255,0.194805,-0.209489,0.0971721,0.175206,-2.06858,-2.35102,-1.67307,-1.94626,-1.73402,-1.89269,-1.8532,-2.19841,-1.63744,-1.72706,-1.85084,-1.37294,-1.96781,-1.65207,-1.8261,-1.14997,-0.75048,-1.28781,-1.17481,-1.32712,-1.07442,-1.04021,-1.14722,-1.15551,-1.28775,-0.978015,-0.594289,-0.606686,-0.978332,-0.77922,-0.563807,-1.27921,-1.25643,-1.55552,-1.70663,-1.64384,-1.21023,-1.62289,-1.11321,-1.26409,-1.13026,-1.15637,-1.23692,-1.15961,-0.720063,-0.656319,-0.296498,-1.45776,-0.952307,-1.85824,-1.94114,-1.59967,-2.13791,-2.03281,-2.11809,-1.93472,-1.47263,-1.60151,-1.4979,-0.579608,-0.792847,-0.447939,-0.773176,-0.329256,-1.11668,-0.606532,-1.08714,-0.392937,-0.833395,-0.752461,-1.42155,-1.10074,-1.18206,-1.02601,-2.5034,-2.25093,-2.16458,-2.40512,-2.46956,-2.46134,-2.241
101.986,0.994208,0.117425,4,31,0,-89.4509,-1.21803,0.651671,1.25958,1.60527,0.0824613,0.309383,-0.287602,1.73951,-0.991086,-0.563515,-0.0714725,-0.125447,0.538647,-0.758731,0.48293,1.13018,-0.6586,-1.25204,-0.638511,0.570474,0.0793217,-1.5474,0.222318,-0.397195,-0.171919,-1.16429,-1.01641,-1.40545,-0.0844373,-1.86389,-1.58525,-1.2646,-1.29978,-0.867007,-1.71247,-0.903316,-0.481522,-1.64722,-2.03395,-1.63413,-0.846266,-1.16634,-2.22642,-0.612274,-0.164647,-0.170542,-0.348996,0.234013,0.182388,-0.79958,0.0736194,-0.255314,-1.03134,-1.34667,-1.28711,-1.23082,-1.06699,-1.21096,-0.807415,-1.45446,-1.60079,-1.35366,-1.34481,-1.22656,-1.93129,-1.3337,-1.6925,-0.0821587,-0.033492,-0.35002,0.364095,-0.195832,0.0726535,-0.345467,-0.08487,-0.304573,-1.776,-2.15928,-1.98165,-1.94613,-1.9098,-2.15598,-1.83094,-1.76874,-2.00727,-1.44355,-1.60167,-2.04886,-1.65499,-1.91625,-1.58085,-1.07175,-1.70154,-1.03181,-1.33457,-0.908527,-1.26676,-0.787485,-0.930811,-1.10564,-1.22253,-1.62673,-0.722483,-1.30285,-0.723617,-1.26318,-0.880026,-1.72968,-1.81606,-1.67097,-1.59718,-1.61357,-1.93081,-1.50279,-0.877045,-1.12901,-1.07634,-0.714166,-0.905729,-0.949759,-0.594493,-0.718898,-0.404298,-1.70865,-1.2267,-2.39268,-2.18333,-1.66057,-2.33823,-1.47851,-1.75564,-1.70356,-1.73416,-1.73041,-1.78582,-0.997607,-0.921441,-0.523785,-1.35149,-0.902439,-1.16785,-0.891667,-1.03938,-0.974836,-0.830275,-0.731501,-0.868051,-1.27564,-0.814333,-1.03166,-2.33256,-2.20236,-1.99015,-2.41756,-1.94213,-2.25547,-2.45982
103.481,0.974766,0.117425,5,47,0,-97.1473,-1.09752,0.555835,1.19879,1.06648,-0.459224,0.233825,-0.345943,1.78794,-1.35407,-1.32877,-0.195473,-0.603539,0.368561,-0.817151,-0.0338477,1.31034,-0.233439,-1.62609,-1.33983,0.640196,0.0720172,-2.1506,0.204968,-0.431191,-0.504732,-1.35277,-0.96755,-1.28981,-0.103717,-1.85016,-1.8361,-1.20617,-1.43299,-0.892659,-1.55172,-1.11633,-0.369187,-1.22727,-2.00136,-1.84224,-0.741675,-1.05749,-2.2929,-0.918758,-0.697912,-0.898078,-0.626499,-0.790797,-0.0009484,-0.4505,-0.528286,-0.727728,-1.41728,-1.07823,-1.50451,-0.801553,-0.819555,-1.15392,-1.21833,-1.50589,-1.58467,-1.27261,-1.24478,-1.33425,-1.07176,-1.01991,-0.962411,0.242182,-0.256787,0.0807621,0.0668151,-0.146438,0.0338084,-0.027273,-0.397753,-0.0243363,-1.76435,-1.84644,-2.02226,-1.89355,-2.00426,-2.15042,-2.05708,-1.78753,-1.71642,-1.80931,-1.73661,-1.96963,-2.39356,-2.3147,-1.70092,-0.923598,-1.21477,-1.27974,-1.3503,-1.53556,-1.6157,-1.34786,-1.68067,-1.2021,-1.75649,-1.47208,-1.37012,-0.686436,-0.914527,-0.671573,-0.836885,-1.13859,-1.43482,-1.93868,-1.70766,-1.58821,-1.58723,-1.76366,-1.03851,-1.29491,-1.05403,-1.18792,-0.878451,-1.47685,-0.369857,-0.15159,-0.44516,-0.848201,-1.60713,-1.79099,-1.53683,-1.88959,-1.62782,-1.98183,-1.65543,-1.66096,-1.82108,-2.11607,-1.66892,-0.649808,-0.695104,-0.465596,-0.381463,-0.964597,-0.567262,-0.293186,-0.594692,-0.671007,-0.657486,-0.832004,-1.21129,-0.640729,-0.98146,-1.19707,-2.31442,-1.77343,-2.33893,-2.43285,-2.43327,-2.22973,-2.31031
