lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.30578
# Diagonal elements of inverse mass matrix:
# 0.0771831, 0.0456838, 0.401502, 0.261125, 0.312995, 0.255447, 0.162943, 0.154782, 0.164372, 0.222138, 0.266844, 0.190626, 0.262406, 0.226138, 0.181011, 0.283042, 0.355965, 0.221737, 0.215608, 0.146569, 0.240485, 0.212178, 0.00513615
-89.4181,0.973357,0.30578,4,15,0,101.916,0.917261,1.45755,-1.10748,-1.45974,0.129562,0.554525,0.464337,0.344677,-0.54986,-0.764466,1.39479,1.38512,-0.480039,-0.558176,-0.278034,-0.866781,0.438682,0.240553,-0.324793,-0.78128,0.110484,0.925955,1.13103,-0.696949,-1.21039,1.1061,1.72551,1.59406,1.41965,0.11581,-0.19699,2.95024,2.93616,0.217578,0.10369,0.512012,-0.346119,1.55666,1.26788,0.443858,-0.221497,1.0783,2.26689,0.842268,-0.235794,-2.79974,-0.505204,1.2779,-1.01938,-1.48139,-1.87595,-0.969236,0.942933,-0.540696,2.42352,2.76015,2.49933,1.19496,2.98818,1.95708,2.5872,1.49629,0.262526,2.49192,2.19476,0.377313,2.30771,0.833772,2.1804,1.92385,0.522551,3.29691,-0.0754746,3.0037,1.89307,0.881146,-1.22152,-1.33689,-0.439,0.55704,2.03782,-1.28577,-0.921975,0.773532,1.13777,-1.21661,-1.54004,0.675353,1.29532,0.587349,-0.320326,2.11426,4.71098,0.721769,1.0127,2.25879,3.60722,2.19747,3.56429,3.63705,2.91318,3.09447,1.67945,0.696979,0.656482,2.24751,-0.273233,0.296333,0.0193187,1.37021,0.219726,0.34756,-1.2264,-0.465576,0.706154,0.89268,1.00367,0.894208,-0.599333,-0.159116,-0.518039,1.13517,-0.238935,1.05337,2.59546,0.653937,2.03645,0.307623,1.41077,2.86165,0.619507,-0.192549,-1.5542,1.92678,0.620422,1.07752,-0.704543,-0.126604,0.52108,0.149029,0.222346,0.300387,-0.940697,1.57052,1.08479,-1.79701,-1.88434,1.71977,1.18717,0.722039,3.78661,1.9546,2.688,0.715884,3.0774,2.93741,2.35991
-91.3109,0.949793,0.30578,4,15,0,104.481,0.824396,1.05219,-1.31126,-2.40224,0.806165,0.54722,-0.463671,0.785137,0.503193,-1.40621,1.03832,1.62973,-0.742705,-0.524807,0.991118,-1.96675,0.792627,0.853521,-0.195046,-0.736525,-0.364759,1.73034,1.22512,-0.555295,-1.70322,1.67263,1.40017,0.336527,1.65051,1.35385,-0.655204,1.91691,2.53918,0.0429301,0.2722,1.86724,-1.245,1.65839,1.72246,0.619171,0.0494328,0.440601,2.64504,-0.787974,-2.34704,-1.2496,-1.35868,-1.91823,-1.75274,-0.377635,-0.765023,-2.08914,-0.377472,3.38838,2.13725,0.253803,1.12295,-0.137454,1.09828,2.64671,-1.28808,-0.323633,0.291038,1.87319,1.1445,2.10634,-0.0624188,2.36099,-0.48771,2.00104,-0.871883,2.47524,2.40289,1.55982,3.32418,2.10253,2.49025,1.85905,2.12629,-0.0811614,2.49497,1.29487,0.685709,2.80326,-0.582998,1.09893,0.163829,1.9707,-1.61397,0.278542,-1.84312,1.08235,3.94653,1.13825,3.33885,1.09765,1.94603,1.14238,3.3602,3.63086,1.62054,4.0378,0.508506,-0.302378,-0.419883,1.67693,-1.14064,1.05631,-0.673689,-1.49316,0.50673,0.569168,-0.567827,-0.953065,-0.143131,1.94289,1.81719,2.30339,1.50518,3.12981,-1.12567,0.689876,-0.843422,0.0230496,0.204747,1.44732,3.79133,3.13446,0.990282,3.5796,0.00105174,0.328733,1.42799,1.77784,2.87301,1.95061,1.33399,1.53953,1.73714,0.921805,-0.524404,-1.13663,-1.15798,1.44681,0.219813,-3.12634,2.90564,0.905474,0.918526,-0.102033,3.48083,2.86364,2.85058,5.25065,2.44914,4.31123,2.51975
-94.0005,0.949595,0.30578,4,15,0,108.345,0.957589,0.905449,-1.15656,-1.37269,0.439155,0.42772,-0.691844,1.3718,-0.0742504,-2.34515,1.2996,1.92168,0.391246,-0.517246,0.423355,-1.01321,0.647688,-0.0328937,-0.119476,-0.393511,0.737951,0.88244,1.2855,-0.089618,-0.285312,1.35522,1.34487,0.331159,2.19968,0.890359,-1.16582,2.13431,2.69758,1.31184,0.489249,1.34091,0.040178,1.54404,0.927805,0.849409,0.601284,1.62577,1.75659,0.476367,1.13447,-1.39848,-3.01715,-2.83083,-0.238234,-5.19787,-0.304608,0.241695,1.29595,2.54922,0.364037,2.32074,1.02914,2.22271,0.677442,0.92187,2.68923,2.49288,0.733598,1.49103,0.84997,2.71055,-0.174978,0.133077,0.615396,3.19087,3.08632,1.66601,1.77648,4.31292,2.45794,1.97353,2.36659,-0.309677,0.208453,1.28797,0.69405,-0.953737,1.78214,0.656027,-0.703284,-1.21829,-2.53946,-2.78003,-5.10159,-2.11873,-1.97586,1.71708,1.48765,0.544461,4.63831,3.63111,4.91194,3.9455,3.32071,1.07535,-0.253626,1.53692,1.23299,1.99635,2.84072,2.59288,0.952684,-1.12638,-2.23975,4.36132,-1.44115,0.254307,1.18566,1.60378,1.37383,1.48112,1.4897,4.57514,2.27355,0.428414,-0.369516,-2.05074,1.55968,0.152646,2.7896,1.18344,1.16929,2.80707,-0.949543,0.907008,2.194,1.32828,-0.804317,1.62943,1.34163,-0.0633518,-0.538869,2.98823,0.416205,0.648589,2.35045,0.227315,-0.998756,0.81561,-1.33963,1.25256,2.7935,3.70997,2.5914,0.0623846,-1.02569,2.94398,4.25275,1.48785,2.13474,2.02344,1.54534
-92.1694,0.842449,0.30578,3,15,0,104.775,0.96925,1.18742,-2.65788,-0.897264,-0.147759,0.845064,-0.2664,1.23497,-0.177688,-1.46447,1.43787,1.88232,-0.625904,-0.385047,0.862288,-1.08008,0.365374,0.397629,0.0960884,0.129485,0.243198,1.17176,1.21339,-2.18676,-0.0961765,0.793799,1.97269,0.652923,2.43567,0.75826,-0.769692,2.6766,3.20435,0.226042,0.512039,1.99315,-0.313251,1.4031,1.4414,1.08335,1.123,1.25803,2.36062,-1.99427,-1.03375,0.691203,0.810799,-0.0971396,-1.14518,-0.555854,1.18127,0.575329,0.0816831,1.38804,1.71965,0.371551,2.29987,4.30858,0.880653,3.57929,0.617575,-0.120592,2.33099,1.67288,1.10545,2.85185,-0.612815,4.37081,1.11971,2.99212,-0.483122,3.09186,3.04018,1.44502,1.80975,3.80544,0.198973,1.24335,2.46898,0.714167,0.0558466,-0.674278,0.377682,2.78828,-1.59698,-0.600422,-0.324902,-1.35359,0.200384,0.865156,-0.386796,3.15171,3.53273,3.27655,3.20318,2.20891,4.57863,2.0389,4.05311,4.01994,4.3763,4.00523,0.870396,0.127847,0.484016,0.159723,0.249928,-1.09188,1.20153,0.741991,0.654666,1.63909,0.838927,1.79292,2.50022,2.72127,0.520034,0.821528,0.641651,2.45579,1.85246,0.104766,-3.66681,-0.353924,0.610407,1.66419,0.632838,0.362744,2.50756,1.46872,0.787234,3.1099,3.03494,0.863821,0.771974,1.82938,1.59635,1.27389,0.951013,0.339224,-0.703092,0.527614,1.58833,2.26705,-0.536648,0.0840479,2.74904,2.27663,0.907266,4.09114,3.23463,4.61661,3.20115,1.63625,2.34581,5.08201,1.64473
-83.7962,0.981597,0.30578,4,15,0,99.5522,1.10125,1.24004,-1.71999,-1.61626,0.161607,0.656266,-0.66988,0.660474,-0.371479,-1.37846,1.29508,1.13648,-0.104703,-0.438826,0.490352,-0.378506,0.552234,0.675557,-0.416102,-0.507229,-0.401611,0.963202,1.24664,-1.0316,-0.902977,1.30165,1.91504,0.27057,1.92026,0.640599,-0.6081,2.7072,2.51053,0.971412,0.557086,1.7093,0.631884,1.78604,1.93896,0.585264,0.472263,0.603233,2.29566,-1.13868,-0.373748,0.269232,-0.567966,-0.311936,-2.36906,-2.86184,-0.428479,0.761668,-0.487918,4.02617,1.70538,2.07208,3.39093,2.20588,2.19009,1.37539,0.898189,-0.472597,3.99722,1.06592,2.56243,-1.17052,-0.0441598,2.4196,1.10853,2.17221,2.42824,1.61836,2.24252,1.34863,3.19199,2.46841,-0.98139,1.10916,0.350756,-1.85577,0.528421,2.98492,0.78019,-0.400415,1.75221,-5.32337,1.2092,-2.67796,-0.0840872,-0.252334,-1.03164,4.73438,2.49419,3.44715,4.35223,1.87465,1.27312,2.14351,3.69585,3.23758,1.98326,-0.185281,2.83506,2.64417,0.556844,2.22382,1.8589,-2.29151,0.32967,-1.14853,1.73109,-0.148155,2.07338,-0.692514,1.34565,3.16499,3.3093,3.11605,1.3339,2.13485,0.940813,-0.946654,0.40457,1.243,1.29362,1.05036,0.328621,3.33974,2.31665,0.928709,0.99538,0.199419,0.650436,1.30585,1.73726,1.84474,-0.667854,1.21002,0.345936,0.266796,0.311465,-1.96473,-0.560758,-2.62431,1.83819,-0.367434,-0.127181,-1.7257,0.158513,1.43087,3.28102,2.59897,3.53104,3.92514,2.3056,2.56519,3.17784
-96.0376,0.99679,0.30578,4,15,0,104.841,1.10504,0.972771,-1.96795,-1.71189,0.348545,-0.464118,-0.702163,1.48911,-0.320666,-1.76287,0.894636,2.16069,-0.533527,-0.214593,0.123876,0.0275502,-0.28096,0.751458,-1.71421,-1.11388,-0.461933,0.548603,1.22078,-0.809315,-0.560228,1.4441,0.653565,0.422001,2.55361,0.79311,-0.609826,1.97532,3.2069,0.586045,0.896295,1.22555,1.13184,0.831736,1.83604,-0.562488,0.0214962,0.65569,1.63871,-1.92315,-0.285538,-1.4912,-0.98353,-1.26151,-2.67525,0.730638,-0.35284,0.503731,2.89242,2.07512,0.823738,0.126569,-0.166288,1.98436,0.181018,-1.74725,-1.00688,0.406066,-0.129582,3.42732,-0.143126,0.918613,-0.187625,2.07149,2.43398,3.92619,2.51121,2.83466,4.40562,2.31144,3.86792,4.22302,0.822612,-1.39858,1.84063,0.909749,0.918572,1.81058,0.768289,0.840421,0.570343,0.844702,-0.992816,-1.15888,-0.990105,-1.25935,0.0603977,3.61704,1.34449,0.0397574,2.72704,2.99064,3.719,4.26315,3.50803,3.36529,2.23828,4.31252,1.07643,3.14319,0.802693,2.11196,-0.363834,1.2257,1.32637,0.460995,0.901992,0.936367,0.96117,0.0391066,1.56344,1.38232,0.0098615,1.48553,1.34489,0.332653,1.36971,1.19537,1.00916,0.180331,0.257229,2.04569,1.83159,1.71562,0.137853,1.66357,-1.61322,1.07086,-0.00878155,0.179742,-1.36739,-0.501778,0.219607,-2.03569,2.5353,0.550931,-1.42438,1.446,0.800499,1.91331,0.197026,-1.06256,2.58787,0.741175,0.98279,0.232121,0.163549,1.55078,-0.247956,3.73018,1.89061,3.20322,-0.298031
-98.1445,0.922765,0.30578,4,15,0,111.719,0.327695,1.42626,-0.966915,-0.556591,0.823463,1.11607,-0.224801,1.42433,0.564693,-0.23582,0.617679,1.48295,-0.343689,0.0876845,0.0792561,-2.05068,0.0339126,0.353798,-0.214864,-0.34569,0.837335,1.88878,1.23925,-1.05138,-0.466147,1.50217,1.9195,0.00707036,2.35916,1.13309,-0.00864548,1.20866,2.44276,-0.162494,0.452755,0.440734,-2.5971,0.376063,0.832302,0.021243,-0.165349,1.52195,3.02158,-1.52417,-2.30787,0.0858582,-0.151782,-2.02915,-1.5227,-1.39287,-2.79013,1.54049,1.85075,2.84645,1.67128,2.68935,2.84383,1.76732,3.05498,-2.74298,0.749481,-0.667284,0.678856,0.110693,2.06475,0.670275,-0.954608,1.77008,3.41314,2.60801,1.72622,1.35799,-0.0991021,2.19336,3.46672,2.51592,-0.717216,3.4895,0.171419,0.633094,0.974758,0.234765,2.01,1.80006,-1.05017,-0.620688,1.34883,1.62031,-2.11144,0.995125,-0.467809,4.0696,1.25877,1.06401,0.781735,2.13995,3.99904,3.347,3.21024,2.29948,2.17922,3.47642,-0.566594,-0.111513,-1.82408,-0.714335,-0.940445,2.41325,0.658798,0.554338,1.2076,1.68563,1.23599,2.43587,-2.04743,1.63635,1.84617,-1.33855,0.804882,2.08915,-1.01119,-3.50554,-4.65611,1.60896,-1.36144,0.828806,1.19138,1.09899,-1.71909,0.97635,-0.442312,-0.247293,-0.542349,1.18131,1.44797,-2.43057,0.0442794,0.730475,0.742344,-1.02097,1.25291,-1.89162,-0.446179,0.49798,0.0496904,1.36572,1.10625,1.00903,3.04897,2.27785,0.348041,3.77127,2.74058,3.86415,4.26521,3.7086,0.977996
-92.0491,0.777418,0.30578,4,15,0,101.727,0.767236,1.01334,-0.789124,-1.92544,0.19069,1.39663,-0.416491,1.28001,-0.1797,-1.47095,2.12423,2.04417,0.0036654,-0.87171,0.966326,-0.309848,0.776141,0.915914,-0.641962,-0.156998,0.0450961,1.32448,1.31491,-0.032411,-1.18388,0.960469,2.1825,0.345191,2.06431,0.58514,-0.723333,2.91979,2.83867,0.77095,-0.116098,1.74645,0.453257,1.55373,1.69536,0.116714,0.608145,0.812934,2.10938,-0.41589,-0.527029,-1.41232,-2.75697,-0.323117,-1.7496,-3.93092,-2.78803,0.150374,1.90899,0.355134,0.0415591,2.05273,1.69186,3.94111,1.63784,-0.981234,0.911537,-0.74798,0.831119,3.17302,-0.182185,1.93347,1.609,1.28655,2.90461,1.22525,2.05147,4.74058,1.38318,0.719068,0.0421164,3.7613,-0.300515,0.693813,-0.239246,0.553185,1.04435,-1.09658,2.4433,0.843604,0.534893,0.15499,-0.569539,-2.3017,-1.11548,-0.752531,0.568275,1.03221,1.81383,0.883854,2.1767,3.21195,1.68859,0.755895,2.1508,3.01676,3.66683,2.86192,2.15611,0.32115,-0.994126,5.74765,-1.08985,-1.75681,-1.14955,-0.835276,3.06348,2.8811,0.378591,-1.6282,2.74447,0.357242,1.85433,1.79717,-0.126697,0.496623,-0.46163,-2.11825,1.0596,3.85579,-0.0917331,0.851327,1.48828,4.25111,0.756207,2.60152,-0.287497,1.32021,-0.906152,0.716719,1.5388,0.234477,-0.335917,-0.111588,1.15018,2.41465,-0.0501848,0.876408,-0.00508128,-0.636044,1.24901,0.244471,0.663975,-0.077952,0.0423729,1.25904,2.75141,0.427847,0.585691,0.996521,1.4329,1.35204,1.34769
-89.2063,0.975891,0.30578,4,15,0,101.157,1.07316,1.18442,-2.17326,-1.72837,0.359266,-0.14477,0.0344279,0.790145,0.203578,-1.8066,0.529455,1.49686,-1.49552,-0.416488,0.250657,-0.876851,1.0285,0.546249,-0.418485,-0.308151,-0.0669092,0.882393,1.17746,-1.50089,-0.973957,1.49868,0.90169,1.11393,2.00902,1.31428,-1.06661,1.70025,2.84607,-0.698169,0.579861,1.37004,0.0345993,2.29133,1.72015,0.577497,0.708178,0.993909,2.11828,-4.30883,-0.724676,-1.1335,-2.42678,-0.566678,0.201621,-2.7978,-1.15166,-1.34753,0.995923,2.07684,1.80917,2.20165,0.187294,0.418568,0.0505497,0.23846,-0.467723,1.0639,0.584415,0.89778,-1.01639,2.65792,2.76932,2.72617,2.18127,2.33758,0.162826,1.68116,2.74286,2.9504,1.06846,2.46796,1.00323,-2.06764,1.80963,1.17701,1.40144,3.09011,0.214828,0.792513,1.25563,-1.9999,-0.311395,-2.54979,-1.16816,-1.34955,-3.2547,3.93219,3.55331,2.53034,2.33537,4.03766,2.77366,2.88552,1.05882,2.80876,3.84395,3.50112,-2.49606,0.204441,0.489332,-1.23036,-1.12941,-0.129082,1.19143,-0.0295585,1.9348,2.2504,0.432037,0.632315,1.09347,-0.000122218,1.28154,2.23932,1.53041,2.02415,-0.480239,-0.976159,-0.33597,0.871404,2.6951,1.53821,1.76355,1.19909,1.99995,2.43305,1.95346,-2.06568,2.47877,1.57496,1.35982,-0.68512,1.21046,1.75022,1.05742,0.0312774,-0.026551,4.02493,0.80633,1.89229,-0.589391,0.538,0.823398,3.17932,-0.564104,-0.909607,-0.12996,2.2227,2.81005,2.76384,1.77628,0.852262,0.559808
-93.3068,0.808121,0.30578,3,7,0,103.543,0.284824,1.27193,-0.418943,-0.713574,-0.652735,0.519107,0.601084,0.926008,0.172664,-1.09523,2.03592,2.17124,-0.141582,0.703128,0.474407,-1.26286,0.505037,0.772138,0.563916,0.111404,-0.13024,1.31992,1.22403,-0.248042,-0.622792,-0.545409,0.945092,1.04936,1.46264,0.50444,-1.10823,2.87437,3.04649,0.104741,1.17915,0.888236,-1.32144,0.927195,1.26693,1.00209,0.426522,0.119168,1.96366,-1.05646,0.370689,-1.59207,-1.00754,-0.744291,-1.06262,-0.442978,-0.629626,-0.976074,-2.37873,0.221144,-1.30262,1.75691,-0.382522,1.86652,1.128,1.45191,2.56995,-0.234312,0.459416,1.03447,-0.318912,2.00086,-1.15959,2.87489,0.861881,0.940737,2.67945,1.32314,4.24146,0.431644,0.603013,2.91497,-1.28555,0.764829,0.511083,-1.1775,0.00648265,2.65703,0.39531,0.744385,0.183803,1.06983,-2.25228,0.523225,0.466997,-0.139068,-1.17629,2.7783,2.26035,1.10342,1.99994,2.9088,5.0931,1.55767,2.25112,3.55776,2.87857,3.26903,0.275219,-0.878921,-0.641608,-0.175562,0.2588,0.793578,1.3712,3.27681,-0.109834,0.356888,1.51148,1.18772,-1.54133,0.202223,-0.197057,1.98847,0.0440026,2.54878,-0.88487,0.0825115,-0.00154606,1.61313,2.51597,-0.0102985,0.505286,3.46841,0.641096,1.80004,1.1635,0.447059,3.23569,0.385085,0.432722,0.758494,-0.527929,-1.31895,0.783774,-0.205163,0.424838,0.377092,1.62894,-1.33914,0.61448,-1.8299,0.490013,-3.0854,0.145164,1.4837,1.45479,2.02402,1.11356,-0.96364,2.33774,2.67387,2.35595
-96.1747,0.848386,0.30578,4,15,0,112.149,0.989576,0.924686,-2.68075,-1.20533,0.686636,-0.280511,-0.812928,0.816737,-0.22061,-0.22666,0.468588,1.94996,-0.0458985,-0.278876,0.950767,-0.813326,0.62252,0.530815,-0.733233,-0.585309,0.193674,0.59471,1.30288,-1.48928,-0.124972,1.6245,0.730191,0.237873,1.7448,0.785581,0.779987,1.42287,2.79268,0.947135,0.731703,1.86874,0.237504,1.56521,1.48041,0.311566,0.448349,1.16866,1.5395,-1.60181,-2.96176,-0.424111,-0.26841,0.760854,0.902763,0.473758,-1.51563,-0.648216,3.13541,1.83919,1.31999,2.29933,1.61962,0.371531,0.0128839,-0.372773,-0.67538,1.19166,1.35445,0.104383,-0.445124,-0.35033,0.668004,0.716854,1.27607,3.8315,3.11213,-0.352044,1.36758,3.16047,0.554827,2.5695,-0.912507,1.27281,-0.627535,-0.766157,-0.132485,0.938499,1.18809,1.32837,0.970381,0.603338,1.55797,3.11335,1.63613,0.560177,-0.135867,0.328819,1.65959,-0.870165,3.68498,3.00105,2.8137,2.3341,2.88256,1.54351,3.95652,3.57672,0.896288,1.75981,-0.186489,2.2563,-1.96312,1.03256,-0.56082,0.289047,-1.28162,-0.771859,-1.36399,0.731349,0.596801,1.16971,3.22507,0.547026,0.936046,1.51567,0.902697,1.95658,0.357876,1.98884,1.13365,1.76163,3.95768,2.43544,3.10084,1.03676,0.652246,-0.388352,0.402316,2.12881,0.071549,1.78742,2.77127,2.2014,-0.0263808,1.2632,-1.77685,1.80051,0.721349,-0.379031,2.89147,1.01242,3.16748,0.0432814,1.8078,1.87808,1.781,1.24407,2.27103,0.543571,0.690225,-1.25211,1.0008
-90.4072,0.858288,0.30578,4,15,0,104.511,0.790266,1.17334,-2.12669,-1.90837,0.366904,-0.0667194,-0.386882,1.22663,-0.357666,-1.35813,1.65255,1.46788,-0.176982,-0.335653,1.18496,-1.00257,-0.591428,0.809131,-0.0327111,-0.660357,-0.392256,0.789794,1.21256,-1.70506,-1.4489,1.22077,0.711982,0.336324,2.22952,0.370603,-0.803276,2.72926,2.51259,0.582607,0.396432,2.18062,-0.386081,0.0963216,1.73965,0.751885,0.0154446,0.330018,1.71696,-1.86263,-4.40802,-0.659586,-1.91591,-0.528032,-1.97705,-2.94525,-1.79776,-3.38589,3.28677,2.07962,1.28322,-0.218827,1.88484,1.03827,-0.543205,0.539021,-1.40049,0.264078,0.751147,-0.00326888,-1.95293,-1.01629,0.304004,4.7335,1.71839,2.50393,1.01818,0.799253,1.86725,2.47145,0.779633,2.94175,-0.946948,-0.344929,-1.75312,0.98976,1.0627,1.6027,0.0268639,1.44356,-0.0761767,-1.7869,0.713107,0.379154,0.811904,-0.249477,-0.542518,2.4687,0.80254,1.30749,1.19507,3.19898,2.94628,3.59653,3.9109,2.49393,3.37523,2.71274,0.316144,-0.190957,-1.76598,0.293032,-1.14124,0.696892,1.21496,-0.836428,0.811072,2.02809,-0.00920292,1.49258,3.02898,3.22124,1.41533,2.53133,1.29035,2.7329,0.428799,-0.359093,-1.53265,1.34015,-0.763517,1.65999,3.28849,3.53483,1.18932,2.78552,0.374839,0.50699,0.613416,2.54146,0.382042,1.02368,0.729068,0.280907,-0.291098,-0.46188,-0.874417,1.46105,-0.715047,-0.929195,-3.06763,1.23511,-0.532548,-1.26334,0.212932,0.615412,0.685242,2.64373,2.83249,4.17551,2.95687,1.86937,3.49569
-90.5704,0.898134,0.30578,4,15,0,104.577,0.919105,1.01921,-1.16311,-1.87899,-0.50444,0.334705,-0.136027,0.888374,-0.29323,-0.600386,1.44234,1.96025,-0.660374,-0.0820808,-0.0305797,-0.804317,-0.542011,0.192747,-0.785136,-0.32485,0.14696,1.41542,1.30173,-0.26634,-0.995971,0.404978,1.26024,0.780465,1.82454,0.620243,0.307188,2.38915,2.917,0.246048,0.835448,0.887938,0.0993409,0.366685,1.11555,0.118891,0.588016,1.06889,2.36171,-0.621128,-0.266066,-0.231022,0.146678,-2.75475,-1.77194,-3.46445,-0.560407,-1.71365,-1.22146,1.46083,1.58971,-0.124112,3.14169,-0.0112524,0.445548,3.14461,1.03711,-0.388288,1.80775,0.514659,0.489675,-0.203349,1.5527,-1.46132,-0.712331,0.718408,1.81908,1.81785,-0.42802,2.37744,0.884104,1.80852,0.539771,1.1522,-0.355161,0.907847,-2.47472,1.58289,0.646738,0.914284,-0.525379,1.64394,2.3969,1.84936,0.856452,-0.521819,-1.89111,2.02974,1.92097,0.040531,1.23962,3.16073,3.24749,2.85554,2.96814,3.19196,3.19725,4.01739,-0.058792,1.71538,-0.743955,0.664463,1.1742,2.24702,-0.587312,1.57799,-0.179865,-0.718846,2.94222,0.208525,1.61072,0.369311,0.792308,-1.4323,2.08649,1.05077,-0.600588,0.665618,-2.48494,0.719253,1.94001,0.428976,1.34715,-1.39478,1.45968,1.26744,0.802882,1.25651,0.975884,-0.214412,2.37935,2.29492,-0.290469,-0.718942,1.4051,0.447099,0.27846,-0.532373,0.939789,0.937425,1.93004,-1.02806,1.07743,0.806105,0.837904,-0.305161,4.71436,2.25504,4.62123,2.90126,3.63625,2.19667,0.392328
-89.6948,0.906392,0.30578,4,15,0,101.814,1.09101,1.19813,-1.48899,-1.50885,0.514449,0.833572,-0.534968,1.45281,-0.24853,-1.35439,1.58442,1.9839,-0.246437,-0.280861,0.225183,-0.988703,-0.119637,0.230512,-0.138486,-0.705986,-0.415144,0.012073,1.1771,-0.692991,-0.71679,1.70738,2.08973,0.450047,2.83166,0.793235,-0.531726,2.98934,3.46797,0.795744,0.754499,1.3608,-0.0935844,0.947666,1.36719,0.925082,0.245145,0.593611,1.10547,-1.89932,-0.389435,-0.735931,-2.07055,-0.138571,-0.0497567,-0.958435,-2.91884,0.150429,2.28798,1.77749,0.312673,-0.961443,2.88558,1.77712,3.15713,1.64747,0.172708,-0.233124,0.91168,2.25878,-1.59976,-0.265758,0.255471,3.92204,3.34169,0.481377,1.56901,4.137,4.94514,3.32602,5.94195,5.2215,0.813394,-0.630108,-0.852576,0.398473,1.71945,0.917908,2.98427,1.38516,0.495282,-1.51122,-2.31655,-1.33359,-1.18288,-0.242271,-1.84041,2.44156,2.53531,3.40628,2.39039,2.62731,3.73688,3.39761,3.44427,4.75914,5.26005,2.24633,0.52554,-0.878927,0.17961,0.447595,-0.0159676,1.43785,-1.674,0.0929729,0.902034,1.88842,1.90905,3.09089,2.37145,2.67599,1.11955,-1.2077,2.13865,0.890909,-0.718011,1.94166,-0.932109,1.49161,-1.43914,3.24865,1.09246,2.14735,-0.354601,2.8739,-0.391706,3.82478,0.0479388,-2.19589,-1.04404,1.16017,-0.07189,-0.710538,-0.792156,-0.713222,1.20484,-0.57667,0.525739,0.0578206,-1.41072,1.95132,0.0213473,1.50102,-0.97373,1.3004,1.00256,2.12859,2.31638,2.71393,2.03095,0.489611,3.19605
