lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_pop,sigma_pop,eta_mu.1,eta_mu.2,eta_mu.3,eta_mu.4,eta_mu.5,eta_mu.6,eta_mu.7,eta_mu.8,eta_mu.9,eta_mu.10,eta_mu.11,eta_mu.12,eta_mu.13,eta_mu.14,eta_mu.15,eta_mu.16,eta_mu.17,eta_mu.18,eta_mu.19,eta_mu.20,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,y_rep.1,y_rep.2,y_rep.3,y_rep.4,y_rep.5,y_rep.6,y_rep.7,y_rep.8,y_rep.9,y_rep.10,y_rep.11,y_rep.12,y_rep.13,y_rep.14,y_rep.15,y_rep.16,y_rep.17,y_rep.18,y_rep.19,y_rep.20,y_rep.21,y_rep.22,y_rep.23,y_rep.24,y_rep.25,y_rep.26,y_rep.27,y_rep.28,y_rep.29,y_rep.30,y_rep.31,y_rep.32,y_rep.33,y_rep.34,y_rep.35,y_rep.36,y_rep.37,y_rep.38,y_rep.39,y_rep.40,y_rep.41,y_rep.42,y_rep.43,y_rep.44,y_rep.45,y_rep.46,y_rep.47,y_rep.48,y_rep.49,y_rep.50,y_rep.51,y_rep.52,y_rep.53,y_rep.54,y_rep.55,y_rep.56,y_rep.57,y_rep.58,y_rep.59,y_rep.60,y_rep.61,y_rep.62,y_rep.63,y_rep.64,y_rep.65,y_rep.66,y_rep.67,y_rep.68,y_rep.69,y_rep.70,y_rep.71,y_rep.72,y_rep.73,y_rep.74,y_rep.75,y_rep.76,y_rep.77,y_rep.78,y_rep.79,y_rep.80,y_rep.81,y_rep.82,y_rep.83,y_rep.84,y_rep.85,y_rep.86,y_rep.87,y_rep.88,y_rep.89,y_rep.90,y_rep.91,y_rep.92,y_rep.93,y_rep.94,y_rep.95,y_rep.96,y_rep.97,y_rep.98,y_rep.99,y_rep.100,y_rep.101,y_rep.102,y_rep.103,y_rep.104,y_rep.105,y_rep.106,y_rep.107,y_rep.108,y_rep.109,y_rep.110,y_rep.111,y_rep.112,y_rep.113,y_rep.114
# Adaptation terminated
# Step size = 0.362158
# Diagonal elements of inverse mass matrix:
# 0.0766773, 0.0460687, 0.355688, 0.224038, 0.280717, 0.213699, 0.145034, 0.151159, 0.154975, 0.219382, 0.250846, 0.173003, 0.196832, 0.161056, 0.162468, 0.288531, 0.348246, 0.184592, 0.196396, 0.125569, 0.21404, 0.177221, 0.00522302
-89.58,0.870856,0.362158,3,7,0,99.6798,1.21019,1.19989,-0.522558,-1.65229,0.936326,-0.0270873,-0.875855,0.669295,-0.235518,-1.71042,0.997483,1.29577,-0.751951,-0.306851,0.361802,-0.604471,0.360052,0.276551,-0.638923,-0.384488,-0.306491,0.118271,1.20488,0.583182,-0.772372,2.33368,1.17769,0.159265,2.01327,0.927598,-0.842122,2.40706,2.76497,0.307936,0.842007,1.64432,0.484896,1.64222,1.54202,0.443557,0.748851,0.842439,1.35211,-0.1059,2.74456,0.106703,-1.23852,0.557083,-1.48447,0.651323,-0.0113823,-2.31879,2.56741,1.71306,2.19691,0.925183,0.900827,0.874587,1.12745,1.041,1.5617,-0.294334,0.0298315,-1.89966,0.591779,-1.24974,-1.52309,2.61116,1.84609,-0.310368,0.56204,2.12463,2.95338,4.21235,2.37498,0.892254,-0.418783,1.49785,2.481,2.22963,-0.377599,1.55794,1.699,0.273111,-1.92776,-0.0559422,-0.452588,1.06824,0.119078,-2.03439,-0.200687,3.19912,1.11989,1.90897,1.55105,2.86817,2.86051,3.23054,4.14728,1.86062,1.27148,3.85238,-0.489582,0.644719,0.7023,1.14447,0.0508432,-0.216989,1.3408,-0.0355358,1.27794,2.42875,0.475817,0.979784,3.58224,0.199547,2.49468,1.5828,0.506295,0.14628,0.852858,0.451738,-0.621531,2.07478,1.9221,1.81625,-0.173885,2.81699,3.57419,1.02426,1.37597,-0.175885,1.53074,1.10935,2.74057,1.32484,0.662126,0.943585,0.507441,0.784054,-0.279598,0.696975,2.33394,1.82525,-1.35385,-0.905744,2.10021,-1.23868,0.0541921,0.199426,2.19051,1.53442,2.31655,1.57174,1.83474,0.991246,2.25855
-83.544,0.885664,0.362158,3,7,0,104.624,0.874618,2.28277,-0.97032,-0.5532,0.609397,0.932081,-0.427525,0.536553,0.136756,-0.692061,0.504417,0.837196,-0.374483,-0.0515861,0.0499808,-0.305354,0.113889,0.775491,-0.0207041,-0.292007,-0.493881,0.445518,1.19768,-1.3404,-0.38821,2.26573,3.00234,-0.101323,2.09945,1.1868,-0.705197,2.02609,2.78574,0.019759,0.756859,0.988713,0.177566,1.1346,2.64488,0.827355,0.208034,-0.252799,1.89163,-0.988614,-2.28705,1.08824,-0.562525,-0.942735,-1.35891,-0.56329,-0.528497,1.40725,2.9878,3.44585,1.51151,1.66686,2.43535,4.62152,1.88117,-0.756944,0.867315,-0.847777,-0.563839,0.4226,-1.5567,0.841376,-3.27178,1.1875,0.874278,1.38632,2.2984,2.80397,2.9978,1.0488,3.20016,1.38298,-0.291336,2.0105,2.83405,0.174091,-0.976977,2.21993,-0.121766,2.30345,-0.543476,-1.99044,-1.24773,-0.271593,-1.15058,-0.394315,-0.108951,1.5815,2.54739,4.44579,6.03261,2.61074,1.78055,1.44689,4.35725,4.65218,1.639,4.31087,-0.303879,2.64977,1.07308,1.5019,-1.71785,0.112166,0.929763,1.41482,1.68628,0.9452,1.29876,1.31808,1.91545,1.10052,-0.341173,3.42902,0.0288726,2.28857,0.44837,-0.953886,0.141796,1.93688,0.613108,2.19652,1.77645,1.16564,3.20492,2.48452,1.59857,0.320007,-0.332995,1.39218,0.243859,-1.71829,2.68763,0.346035,1.08797,-0.332971,-0.0487871,0.847199,1.00056,-1.08382,1.71635,0.368855,0.800856,0.55882,-0.078455,-0.777549,1.80563,1.80089,-1.26048,1.67866,0.908382,2.4207,2.49372
-88.039,0.625739,0.362158,3,15,0,100.147,0.531544,1.32006,-0.873285,-1.46973,1.63918,0.54034,-0.342059,1.23614,0.147316,-0.829539,0.52228,1.81017,-0.396759,-0.04951,0.498234,-0.602747,0.815881,0.646005,-0.0533732,-0.287471,-0.422555,0.952029,1.32381,-0.621245,-1.40859,2.69536,1.24483,0.0800046,2.16332,0.72601,-0.563499,1.22099,2.92107,0.00779699,0.466187,1.18924,-0.264119,1.60856,1.38431,0.461088,0.152064,-0.0262543,1.78828,-1.64925,-1.34774,0.15819,-0.379795,-0.780685,-2.38878,1.00275,-1.0751,-1.81313,2.91538,2.94288,0.856191,3.0627,1.95832,1.33921,0.837007,0.915795,1.4831,-0.0124623,-0.156639,-0.534613,0.498192,-1.31812,0.273907,3.47281,3.5489,3.00229,0.734545,4.80636,-0.154322,0.556333,4.577,1.41489,3.16295,1.15284,0.638158,1.43641,-2.14948,0.755446,-1.97593,0.897415,-0.350051,-3.10695,-0.0519939,-0.42037,-0.73939,-3.67628,-0.28123,3.82551,1.13508,2.34849,4.82655,1.24282,2.84021,2.71486,3.10093,4.42008,0.692205,1.45742,-0.454999,-3.23926,1.13531,1.0562,0.7864,-1.26553,2.9075,1.99569,0.417633,1.84235,2.68704,-0.755856,1.55188,1.54884,1.8494,-1.9173,0.446585,2.44555,-3.58722,-1.76783,-0.354099,-0.229927,0.425333,1.19403,-0.0297557,-1.1429,2.34432,-1.20669,0.725696,-2.05861,-4.01747,-0.339607,0.231173,2.17895,-1.01749,-2.84086,-3.28421,0.520083,1.13237,3.24192,0.795858,1.71726,0.131121,0.0447568,-0.755921,1.94693,0.617675,-2.06069,0.772725,3.28798,1.40615,0.221727,1.19984,2.28462,0.204518
-86.0029,0.982079,0.362158,3,7,0,95.6078,1.07474,1.20408,-2.47783,-2.07005,-0.0732632,-0.128534,-0.334593,0.511835,-0.0439037,-0.893161,1.28988,1.4152,-0.968904,-0.336943,0.433918,-1.07932,0.894572,0.706734,-0.663286,-0.835517,-0.757717,0.963866,1.14176,-1.90877,-1.41777,0.986521,0.91997,0.671859,1.69103,1.02187,-0.000702571,2.62786,2.77875,-0.0919025,0.669029,1.59721,-0.224849,2.15187,1.9257,0.276086,0.0687062,0.162383,2.23531,0.0562485,-0.590949,-2.95428,-1.63566,-1.10208,-2.31073,-1.54149,-2.11728,-0.300228,0.655332,-0.740212,-0.501785,0.759137,1.99301,1.71228,2.64677,1.43462,1.26136,2.6146,1.69743,2.80708,-1.21238,0.808799,1.18637,4.24664,0.794564,2.10684,1.21806,3.01743,0.732155,2.59679,2.94818,3.16949,1.14108,0.214233,0.332804,1.59853,1.36931,0.538368,2.67287,0.975771,1.81997,1.32102,-0.183139,-0.0660014,-1.42752,0.173755,-0.664813,3.68198,1.02178,2.3391,2.5831,1.60504,3.40562,4.56913,2.02826,3.12717,2.3249,3.00037,1.95582,1.29877,-1.48209,1.89955,-0.211421,0.072044,0.123893,1.32849,0.374815,0.0707613,0.351244,1.36589,-1.052,0.980546,3.39035,1.14489,1.56815,1.25907,1.61296,0.946176,0.317517,2.02622,3.63872,2.77447,1.96555,1.55475,2.43086,2.44661,0.236911,-0.200948,0.198311,-1.02954,2.23938,-1.19137,0.973118,-0.416569,0.587681,-0.0847381,-1.58774,0.942927,1.39897,0.846572,-0.792784,1.24558,-0.0658179,-0.95985,-1.62516,0.66375,2.85042,1.62097,1.9474,1.42878,0.904691,1.26001,2.02271
-89.6338,0.883551,0.362158,3,7,0,99.4871,1.27268,1.1428,-1.66427,-2.03556,-0.0409856,0.335233,-0.621042,1.031,-0.333804,-0.739626,0.324725,0.818264,-1.33401,0.0506452,-0.0824698,-1.24347,-0.0248172,0.145018,-0.800365,-0.828342,-0.0367685,0.142839,1.24399,-0.629253,-1.05357,1.22584,1.65579,0.562948,2.45091,0.891205,0.42743,1.64378,2.20779,-0.251837,1.33056,1.17843,-0.148363,1.24432,1.43841,0.358017,0.326045,1.23066,1.43592,1.40587,0.210981,-1.47294,-2.92869,0.432703,-3.28518,-2.68754,0.883221,-0.186616,0.381756,0.878532,1.94222,3.71124,1.66653,2.14052,1.10581,0.154645,0.802283,-0.645183,2.05098,1.82543,-0.692048,-1.32224,1.34184,2.10256,2.88042,2.31548,1.72056,4.31195,3.82877,2.31644,2.38765,2.52093,2.32347,1.84801,-1.5411,0.626693,0.481393,0.563151,2.33606,-0.364906,0.534199,2.4659,0.99489,2.06869,2.27254,1.18706,1.57143,4.16085,0.859486,0.826799,2.35053,2.30916,2.98267,2.43004,2.59374,0.489759,0.817518,1.5387,-0.975294,1.76337,-0.334055,0.186581,-0.92536,2.55523,1.80509,4.56204,1.76947,1.2293,0.605574,1.0556,2.14629,0.769238,2.3081,1.52052,-0.228242,4.14479,-0.410649,0.0287153,-0.87695,1.12887,1.12689,-1.09956,1.27182,0.747943,-0.464181,-0.288808,-0.643732,2.69262,-1.00369,-1.90588,0.271323,-0.11763,1.03957,-0.935858,-1.09581,-0.709231,-0.744145,-0.341443,-0.845576,-0.342958,1.67669,1.16067,0.629339,1.90665,2.22588,1.38305,3.23099,2.52385,0.610349,0.474994,1.37555,2.39934,0.35847
-93.6187,0.897378,0.362158,3,7,0,104.982,1.32569,1.05034,-1.03221,-2.49999,-0.484182,0.397057,-0.631231,0.295589,-0.144027,-1.91899,1.47046,1.51592,-1.27148,-0.56247,-0.279931,-1.04693,-0.770565,0.745517,-0.262223,-0.77707,-0.123883,0.23301,1.06226,0.241517,-1.30015,0.817133,1.74273,0.662682,1.63615,1.17441,-0.689892,2.87017,2.91791,-0.009791,0.734904,1.03166,0.226053,0.516334,2.10873,1.05026,0.509502,1.19557,1.57042,0.418607,-0.167765,-2.40392,-0.671641,-1.15181,-2.23992,-1.10078,-0.788502,-0.307801,1.97178,-0.349521,-0.0680399,0.842357,4.67699,3.29255,1.84411,2.03438,0.603783,2.446,-0.0887003,0.531935,1.48625,1.70171,-0.217587,2.33305,1.65068,0.604407,1.02909,2.28825,1.37285,2.26783,2.04427,3.04312,-0.405572,3.18935,-0.170035,1.56438,0.289871,2.5907,1.36481,0.830851,0.766053,-0.0666349,0.541254,-1.16835,-1.48861,-0.914483,-1.39191,1.35557,3.1409,3.50631,3.79432,2.72342,4.21652,2.24148,4.89786,3.64533,2.98622,3.33641,-1.09005,-1.75695,1.64802,0.0269109,-1.32384,0.510394,-0.00486076,0.748273,1.86098,1.77935,0.963279,1.62243,1.25773,-0.132121,0.963645,-0.217708,0.796111,0.5709,0.0976151,1.5684,-0.333132,1.46055,2.55178,2.13111,3.13237,3.05845,-0.379017,2.04926,2.43263,0.73722,0.887162,0.949604,-0.0705102,-0.326607,2.39716,0.0932005,0.227779,0.124497,-0.531666,1.81027,-0.892342,0.321408,1.97846,1.31955,1.42209,1.61842,-0.327441,1.19941,2.86377,2.40421,1.24083,3.17374,1.09902,0.393143,2.68776
-99.4051,0.920711,0.362158,4,15,0,110.511,0.904242,0.786236,-0.622026,-1.63649,0.30328,-0.253638,0.107123,0.686892,-0.653827,-1.62099,0.706433,1.66962,-0.991803,-1.49323,-0.219512,-0.915236,1.97315,0.629713,0.391616,-1.05874,-0.450542,1.33223,1.30165,0.415182,-0.382424,1.14269,0.704822,0.988465,1.4443,0.390179,-0.370241,1.45967,2.21695,0.124451,-0.269792,0.731653,0.18465,2.4556,1.39934,1.21214,0.0718208,0.550009,1.95169,-0.414239,-0.167538,0.0626588,-0.108748,-0.796603,-0.723507,-2.5482,0.955928,0.430903,2.95558,0.235213,-0.206583,-0.549449,-1.54879,0.301191,2.82966,-1.86679,1.15325,1.95515,1.79965,1.6372,0.0781795,1.7534,-0.160303,3.15051,0.691321,0.0802253,1.98676,-0.788544,4.06058,1.71922,-0.273259,1.68969,-0.032654,-0.28568,-0.150696,0.829497,0.625426,0.151909,0.797848,0.738465,0.303442,-0.0153284,-0.415927,-2.0081,1.16651,0.541893,-2.55951,-0.320898,1.75178,3.81354,1.04005,1.28741,2.11597,-0.501607,1.60989,2.33869,0.545123,2.37549,-1.91819,0.492005,-0.307743,2.42335,-0.215114,-3.54117,-0.702514,1.1514,-0.523939,1.82439,1.15363,-0.954969,1.45195,-1.49653,1.68111,-1.93147,0.329717,-0.167179,-1.69662,0.572348,0.876847,2.63793,-0.623364,3.51886,2.40082,0.421046,3.5894,0.572172,0.708699,3.03583,1.10073,1.36029,0.706878,-0.562733,-0.858436,-0.59515,-0.383688,0.880201,-0.983447,0.122957,-0.500421,3.21785,0.346276,-0.00272036,2.51294,-0.58021,0.529602,1.57617,1.48742,1.80158,1.61966,1.21989,1.00732,2.34648,1.58011
-86.7731,0.985497,0.362158,3,15,0,98.9165,1.21246,1.43284,-1.6315,-1.34741,-0.79153,0.14648,-0.0951794,0.713479,0.00456731,-1.20877,0.484698,0.829934,-0.831316,-0.412828,0.463187,-1.19379,0.994069,1.08044,-0.651894,-0.745951,-0.190021,1.10739,1.17889,-1.12523,-0.71818,0.0783162,1.42234,1.07608,2.23476,1.219,-0.519517,1.90695,2.40162,0.0213098,0.620939,1.87613,-0.498064,2.6368,2.76056,0.278393,0.143624,0.940186,2.79917,-0.718128,-0.211507,0.0472728,-1.72251,-1.7571,0.14092,-1.17783,-0.76023,-1.05391,-2.99975,-0.539181,-0.39497,2.31778,0.987249,2.0364,3.03091,0.0232731,2.81651,1.06413,0.922589,0.536415,1.6427,1.40681,3.75564,0.405346,2.27641,1.24536,2.53399,2.40733,3.81355,3.78714,3.26785,3.6663,-0.333246,0.820827,2.22045,2.68818,2.61749,1.33086,2.75922,1.23521,1.81237,-1.39142,-1.41253,-1.77471,-2.67783,0.772798,-0.927444,2.52471,1.76088,1.88415,1.8982,3.29628,2.12641,2.60854,1.50642,1.36928,4.42579,2.34865,0.148077,-0.309685,-1.10561,-1.60551,-0.378119,0.0240546,1.94635,0.547662,0.507275,0.481531,1.5001,1.43397,1.01821,2.9223,-0.547611,2.45599,0.785751,3.28833,0.807875,-2.00149,0.0416897,2.82923,2.39105,2.46959,2.59889,4.18429,4.88275,1.01157,-1.79794,-0.802166,1.98732,1.04852,0.514851,1.28226,-1.4871,0.947594,0.817471,0.254941,-2.22235,1.45269,0.730657,1.02342,0.14733,1.14841,-2.26455,-0.814137,1.0002,-0.776844,1.90513,1.04283,2.04318,2.92346,3.64969,1.93087,2.45273
-105.621,0.990159,0.362158,4,15,0,117.528,0.489618,0.726773,-0.465555,-0.603729,0.353463,1.35847,-0.192604,1.44586,0.162845,-1.69091,0.821414,2.28476,-0.593906,1.32211,0.702282,-0.88554,-0.279776,2.16698,-0.697987,-0.880505,-0.69478,2.48898,1.14796,0.151266,0.0508444,0.746506,1.47692,0.349639,1.54043,0.60797,-0.73929,1.0866,2.15012,0.0579834,1.45049,1.00002,-0.153969,0.286284,2.06452,-0.0176598,-0.150309,-0.0153293,2.29854,0.871677,0.0991994,-1.10106,0.151721,-0.474249,-2.48349,-0.00687944,-2.02608,-0.275955,0.803613,0.905602,-0.674491,2.07311,3.35731,1.66705,0.832647,-0.967178,1.24377,1.67734,1.29983,0.559432,-0.612999,1.17529,0.234636,1.32494,2.67559,1.1255,0.523515,1.69147,0.726432,1.93457,-0.307719,1.49691,0.463573,0.463668,0.586074,-1.04727,0.0925416,0.412469,-1.07845,-0.17879,0.611076,-1.14948,-0.837634,-2.30808,-0.676631,0.932719,-0.941423,3.15025,0.715807,0.179934,3.92008,2.43361,2.69568,1.96677,3.49163,3.62798,2.34385,3.62115,-2.29495,-0.85119,0.716396,-1.02936,1.0334,2.63133,3.00464,-0.52024,1.47525,0.827068,-0.253173,2.90271,1.66326,1.40366,0.981831,1.66096,2.63047,0.210982,0.42882,-0.145675,1.16731,-0.369809,0.308822,3.90628,0.823919,2.79829,2.17614,1.73588,-0.268046,0.238898,1.942,-0.0538801,1.07863,0.654427,-0.974909,-1.13411,1.6328,-0.757641,-0.669482,-2.47122,-0.280245,-0.0121174,-0.841758,2.70153,0.537694,-0.824194,-0.0680614,0.505245,0.58167,1.78593,2.23137,1.99456,2.91076,3.23942,2.71484
-92.4198,0.92108,0.362158,4,15,0,101.837,0.58085,1.21988,0.0893875,-1.45267,-0.238025,1.69187,-0.262847,1.0237,0.297445,-0.927034,2.1271,1.27612,-0.0628259,-0.0797302,0.216649,-1.27884,-0.0559254,1.44302,-0.50908,-0.472092,-0.280719,0.84378,1.175,0.689892,-1.19123,0.290489,2.64473,0.260209,1.82964,0.943696,-0.550017,3.17565,2.13756,0.50421,0.483589,0.845135,-0.979172,0.512628,2.34116,-0.0401642,0.00495572,0.238407,1.61016,-0.345013,1.27576,-0.704927,-2.45045,-1.24346,-1.29297,-2.14419,-1.23715,-1.87384,0.22427,-2.09049,1.45318,3.13824,2.85419,2.86913,3.4931,0.348205,0.941364,-0.659649,1.64446,1.25577,1.9454,-0.957352,1.4502,0.458342,2.6924,2.44364,3.26488,-0.638279,0.191488,2.31596,1.48266,1.55728,3.17066,1.20285,-1.24132,-0.171233,-0.337043,0.429192,1.81711,0.535585,1.38227,-0.171602,-0.74783,0.693428,0.896448,-0.737345,-1.38275,4.05406,1.29819,2.10079,1.5635,0.656001,1.08433,1.07483,1.73805,2.01134,4.30392,1.55989,-1.57535,1.31427,-1.08585,3.8005,2.04643,1.89295,-0.446555,2.04579,-1.04385,1.1046,0.60669,-1.27438,0.741943,-0.429959,0.166659,2.81136,1.42821,1.44852,1.43126,0.0892902,-1.15515,1.00668,0.58398,0.605354,0.573977,2.68691,1.14394,2.41126,0.188551,2.47611,0.0284966,-1.14493,-0.632151,-0.81093,0.665406,0.970965,0.0729826,1.13018,-1.77341,0.4228,0.0301476,1.86553,1.95377,-0.320755,0.841072,0.684741,1.90662,0.659611,2.69045,1.79953,3.61451,0.875574,1.00894,3.73676,0.480509
-95.3174,0.414818,0.362158,4,15,0,113.817,0.650661,1.78577,-1.77191,-1.16063,0.61304,0.579319,-0.0069558,0.827429,0.0863129,-0.707718,1.39851,1.78171,-0.146447,-0.35051,0.0012692,0.151369,0.266578,1.29162,-1.11575,-0.462129,-0.36331,0.602575,1.30291,-2.51355,-1.42195,1.74541,1.68519,0.63824,2.12826,0.804796,-0.613159,3.14808,3.83239,0.389141,0.0247314,0.652928,0.920971,1.12671,2.9572,-1.34182,-0.174593,0.0018738,1.72672,-2.71939,-1.04257,-2.19199,-1.4142,-1.97877,-1.87996,-1.59626,-1.59517,-0.0243925,-0.254829,0.482981,-0.95879,0.0402582,2.44934,1.53807,0.474377,2.07932,2.41065,0.186781,-0.143207,-0.0749031,-2.43901,0.822428,-0.145972,1.73154,1.85767,1.13328,3.14509,1.33348,3.12541,1.82455,2.65248,3.05134,1.83033,-0.40856,1.18137,-0.89743,0.835118,3.34219,2.45814,0.236968,-0.0487133,0.682397,0.597521,-1.90417,2.25479,-0.812124,0.227281,3.08487,3.611,3.21033,4.87914,2.01169,1.89467,3.58896,3.51283,5.68493,1.35572,1.30972,2.20019,1.19209,-0.00516212,1.14309,-2.33166,2.31321,1.77242,-2.00186,-1.89765,-0.918788,-0.8456,-0.435842,0.738651,2.65167,-0.952241,1.05694,2.17128,0.691181,1.35452,-0.265657,1.14546,0.0910829,1.95294,2.16389,2.85332,1.01598,4.91946,2.53441,-1.85997,-1.20615,-3.18352,-1.85901,-1.52409,0.453973,-1.04548,1.22644,1.51672,0.627506,-0.327822,-3.35189,-1.22784,1.79582,-1.34428,-0.249382,-0.412496,1.63807,-0.323895,0.892921,5.40964,2.16858,1.54515,1.65585,3.22332,2.25053,3.14716
-93.5825,0.992346,0.362158,4,15,0,104.151,1.13503,0.963865,-0.281591,-2.24286,0.341511,0.0925686,0.090366,1.17519,-0.120682,-1.40474,1.07836,0.629066,-0.681893,-0.924661,-0.241577,-1.05886,0.129135,0.625798,-0.97783,-0.365213,-0.998417,0.717396,1.22824,0.863613,-1.02678,1.4642,1.22425,1.22213,2.26775,1.01871,-0.218955,2.17442,1.74136,0.477776,0.24378,0.902181,0.114429,1.2595,1.73821,0.192532,0.783013,0.17269,1.8265,3.09196,1.50953,-0.703696,0.840296,-2.06629,-3.76099,-2.21409,-0.572445,-0.258869,0.153051,1.85747,-0.469018,-0.278194,1.29459,2.07105,1.52003,1.4364,0.907852,2.81899,1.04006,1.68161,0.197212,2.92518,0.992138,4.15977,4.44361,2.53625,0.850962,3.93032,1.60867,0.133699,0.395839,1.96349,4.0543,2.20449,1.33071,-0.806203,2.0443,1.92803,-1.06149,1.07804,1.72913,-0.396761,-2.98348,-0.909143,0.560483,0.662725,-0.581001,-0.650974,3.9251,0.302521,2.32418,1.91937,1.32087,5.85678,1.59763,2.77167,-0.453019,-0.140543,1.43339,-2.36353,0.652583,0.974384,2.41291,-0.836049,0.372321,0.530143,4.14856,-1.70856,-0.140255,0.575849,0.657712,-0.810984,-0.0402548,1.30138,3.00302,2.5616,1.43994,1.69952,-2.29539,0.134888,3.64027,0.378678,1.94371,1.6478,2.63176,1.1358,-3.33597,-0.687277,2.47627,-0.754415,-1.34034,2.08649,-0.533466,-0.330282,0.611031,2.7288,1.2681,2.55104,0.744743,-0.575129,0.442527,1.33757,-0.539695,-0.0103745,-0.112339,-0.661528,0.700481,2.90679,5.1342,0.684535,2.89003,-1.2588,3.08644
-86.727,0.876594,0.362158,3,7,0,99.0396,0.906547,1.61106,-1.5752,-1.18122,0.104548,0.559424,0.0663904,0.957031,-0.21371,-0.836254,0.980998,1.33139,-1.17011,-0.394776,0.555983,-1.0053,1.11319,1.13188,0.175206,-0.690945,-0.194583,0.572709,1.15583,-1.6312,-0.996462,1.07498,1.80781,1.01351,2.44838,0.562248,-0.440709,2.48699,3.05149,-0.978565,0.27054,1.80227,-0.713054,2.69996,2.73008,1.18881,-0.206606,0.593062,1.82922,-1.99349,-2.22156,0.0579246,-1.61843,-2.04847,0.94268,-2.46492,0.203659,-2.1038,1.49777,1.81058,2.54774,2.17141,2.3233,3.39857,1.97914,0.520935,2.12066,0.466208,-0.624158,0.035686,3.15756,0.875994,1.35524,1.87541,1.43947,3.67685,1.30074,1.80456,2.35055,2.49781,3.58653,-0.743553,0.38305,2.91484,0.643354,0.14727,-1.3814,1.26153,-0.996123,0.391443,0.678996,-0.888979,0.213829,-1.24527,-1.44348,1.30492,0.49058,3.06937,1.24711,3.28676,4.14619,3.14923,3.15638,3.068,2.99352,2.55157,3.3146,0.245331,-1.41085,1.20449,-3.4997,-0.173023,-1.96097,-0.644642,-2.20473,1.94864,-0.367814,1.1093,0.852928,0.250599,3.61176,4.08589,3.02066,1.97137,2.28981,3.82045,-1.77629,-1.48467,0.319414,2.20076,4.51096,3.31181,5.42992,2.09087,3.44076,3.97244,1.54931,1.09282,1.25899,0.685342,-0.526265,-0.361009,1.61634,0.597622,-0.798216,-2.28695,0.0389515,-2.24895,-0.826136,-0.0727546,0.84499,-0.56815,0.305622,-0.331335,-0.830516,1.3982,1.76936,2.80864,3.90932,1.59352,0.138799,1.43086,0.607763
-92.7603,0.977219,0.362158,4,15,0,111.044,0.366809,1.31313,-1.38737,-1.24232,0.700528,0.619265,0.237616,0.626035,0.214974,-0.262974,2.18397,1.72147,0.342156,0.867804,0.547518,-0.258359,0.403012,1.64303,0.55184,0.380637,-0.0151435,0.80919,1.24915,-1.45499,-1.26453,1.28669,1.17999,0.678831,1.18888,0.649099,0.0214899,3.23465,2.62733,0.816105,1.50635,1.08577,0.0275499,0.896017,2.52432,1.09145,0.866636,0.346924,1.42938,0.337557,-2.4624,-1.25666,-1.17144,-2.7366,-2.8309,-0.256581,-0.159817,-2.67407,-0.452585,0.981177,2.89207,2.38898,1.20739,1.93874,0.497734,2.01763,-0.793075,0.935437,1.09903,1.66367,2.89652,1.74336,-3.07152,1.92244,1.58331,1.16234,-1.66752,0.0585128,1.68774,-1.20987,0.547621,2.0438,0.420389,-0.231144,-1.74942,2.12348,1.61009,0.554315,0.562041,-0.566596,-1.16754,0.572717,3.89277,-2.12194,-1.24682,0.750977,0.413661,2.07969,0.816153,2.71422,2.58421,3.99222,1.01507,2.62752,4.69102,2.22473,2.39945,1.81583,2.35197,1.50994,-0.257183,1.74795,0.626253,1.79735,2.98854,2.97176,-0.102441,2.65506,1.90406,-0.583876,3.01486,1.39417,2.47445,-0.554508,-1.04062,1.34788,0.533978,-1.6223,-0.489152,2.01994,3.34232,2.0279,1.46464,4.06685,0.445763,3.36337,-0.605597,0.642504,1.18865,0.320526,1.28572,1.72012,-0.0479228,0.970597,0.342373,1.75785,0.685786,0.751551,1.44054,-0.846017,2.13798,0.799003,-1.89922,1.03374,0.0500755,0.569833,1.48485,0.942252,1.96251,1.18271,1.62342,0.814772,1.49203
